text,label
  He is crap tho,1
80% of women use silence to express pain You know she is truly hurt when she chooses to ignore you,0
  And yet millions of permit holding people carried legally concealed firearms that same day and didn’t hurt themselves or anyone else.   But yet they want to have stronger gun control.   Idiots!  🤨  Our wonderful media has to hype incidents that fits their agenda.,1
 I think Donald Trump is a disgusting disgraceful pig . Shame on him thinking that he did so much for Puerto Rico . He failed us . And he is a failure as a so called president . He did nothing but talk bad about Puerto Rican’s he doesn’t understand that PR is USA territory.JERKOFF,1
 Did every other comedian suddenly die?,0
 As we now know there were scandals.  They were covered up very well.  That's coming to end.  Slowly but surely.,0
 It's just that it looks scary. That's all liberals care about. Optics.,0
 Zarries didn’t start this conversation! It was a larry shipper that trash talked our ship!! So how about y’all petty ass larries stay out of our mention eh?!!,1
  You nailed that ass,1
"   But again, these legal concepts have nothing to do with the need to regulate the purchase and possession of weapons, which is ALREADY regulated.  We currently have gun control"" and restrictions on 2nd Amendment rights.  Try to bring a gun into a courthouse.""",0
 *as fuck. Not ass fuck. Although conservatives are fucking us all up the ass right now.,1
  We do! That’s why Donald Trump is in office! All the Democrats and a good portion of Republicans are the shadow  government! You are complicit in this! You are a Globalist ( international communist)!,1
 Yes Liberals vs progressives This should be a really dumb banter  Go,1
 A disaster waiting to happen.,0
 Maybe she should drop the angry b$* routine and try something funny everyone can enjoy....like non political jokes.  Don’t think she is capable of doing that.,1
   hopefully all her boyfriends and or girlfriends will be interviewed. Possibly past students that have said she is a little psyco before the kavanaugh questions on Monday,0
  Funny how liberals dig up ex lovers or fakes when a strong conservative conadidate that will be paced....at this point they have ZERO credibility. ZERO!,0
Meet Walter: Walter is most likely #Maga.Walter believes the lies he told daily about an imaginary #WalkAway being talked about in no community of color because it is #fakeNews.Walter does not understand minorities penchant for remembering what u did to them..Walter eats toenails URL,1
 haaaaaa cause it never happened so if ye gonna tweet shit make sure it’s fact kid 🙄,1
 we are done debating. we win debates all the time and you liberals win by doing what you want in govt and elsewhere. We are going to defeat you in every way you defeated us now. Be prepared.,0
  You are name calling a decorated disabled veteran. - shame on you. Know your subject before making slanderous remarks.,1
   What Bhagwat tells shakha minions and what he says to rest of the world are two different things. Sanghi goons will keep on raping and killing but the stupid liberals will think sanghis are ' not that bad'. Don't get taken in by his lies else next 5 years India will disappear.,1
  I'll answer for You!!  when you have a different opinion to them you're a racist...when they lose an argument you're a racist...if you love Britain you're a racist...liberals are week people...it takes a strong person to to not be one of the sheep,1
 No idea who he is. Sorry,0
 Awesome win for Conservatives!! 💪🏻,0
  You have a dick? Damn didn’t know bhadbhabie was actually a bhadtranny,1
" People still trying to use the alt-right"" tag as a blanket statement on people that are in NO WAY associated with ""alt-right""?  Another reminder; The PBs exist because of the violent #antifa. Yet antifa has MANY accounts on Twitter.""",0
  I never watch the NFL !!!’ Panthers suck by the way !!!,1
  Why don't liberals understand that an allegation of drunk teenagers who don't have sex is not a federal crime? Golly Moses- What is wrong with those people?,0
  Good Arrest them all!  Arrest the crazy NDP leader  as well.  She is Having her lil minions take a fall for her! She planned this! Will she be paying their Legal fees? I think not! The immaturity level of this goverment party is disgusting!!!,1
 You are...,0
 He is a knucklehead.  He is not making good decisions.,1
" And until you gain a greater understanding of that hatred, and how your blanket endorsement just by putting #MAGA and expressing your ignorance to platform by putting anti-openborders"" in your bio, you're going to get hatred in return.""",1
 What happens next is whoever inthe GOP votes against him gets destroyed and we vote MORE republicans to the Senate to ensure margin of victory for AMY CONEY BARRETT liberals worst nightmare.,1
// Rean's Arcane Gale is broken. If he is gonna be able to use that from scratch in Sen IV ( because of his demon form) it's gonna be cool  using it in every battle!,1
 You niggas spend on us and we get used to it. I hate to admit it but half the things my boyfriend does for me I can’t do for myself 😂😂😂,1
 Conservatives Vote NOW! Fed Up With Stupidity!,1
           Nah they are liberals,0
#jiyoonfact She is the father of the group.,0
   He is such an arrogant creep... believes he is God’s gift to Politics,1
 Aw what? That's devastating.  Hope you are ok.   I love you Biter,0
Ain't it fun when a manager has a stick up his ass that would make a redwood self-conscious about its size?,1
President Trump has an announcement to make: #DonaldTrump #maga #metoo URL,0
 This smells like another funding of George Soros. Follow the money 💴 trail.  That woman most likely never knew Judge Kavanaugh. liberals are running scared because The Judge has conservative Christians values. The man has an impeccable Portfolio. Finestine’s a dirty politician,1
 what happened to your kids ? how are they still alive? you are a backstabber and a fraud,1
 who said Canada even wants him? we have enough entitled liberals here already,0
 Exactly lol but smelling good is a must for me. Now if he get a NEW cologne then we talkin.,0
                                                  Stop with your nonsense. You are a block. You are STUPID!,1
 You are hands down the best principal ever &lt;3 Stay safe during this hurricane! Ily 💖,0
  The left doesn’t care. They victimize women and minorities for political gain. Same story different democrat. #libtards #walkaway #maga,1
  I think he could be called a turncoat  talking out of both sides of his fucking mouth  Lindsey Graham can no longer be trusted URL,1
  We should meet her face to face! She won't be speaking like that much longer. She is a horrid person! Somebody will teach her that you reap what you sow. She will find out the hard way. She is just UGLY inside!!! FUBAR!,1
 And why report this garbage.  We don't give a crap.,1
"‘She’s NOT in charge of the Senate!’ WATCH Megyn Kelly UNLOAD on Ford for demanding an FBI investigation""  URL #TCOT #MAGA #RedNationRising""",0
 MAGA hats ?,0
   People who employ fascist tactics are fascists. That's what ANTIFA does. Do you want me to start posting videos of ANTIFA riots?,1
 Confirm Kavanaugh Now!  #MAGA,0
 Yep! She texted me to call her and when i did she told me i was fired like wtf,0
 Just because his best stats season was at 34 doesn’t mean he’s the greatest pl midfielder 🤣 fuck off,1
  He can admit that 3000 Americans died on his watch. You should remind him he is President of all of us.,0
  😂😂😂😂😂😂😂😂😂😂😂 is this a joke??? Cause its funny AF 😂😂😂😂😂😂😂😂,0
" You act like that won't be fun for both of us.""  She contemplates getting down, he's been gone for a few minutes and she's just standing on a chair like a weirdo.   Just as she is about to get down she sees him walk through the door.   ""Technically I only thought about it.""""",0
 HAHA! You try so hard to be condescending but i'm sure you and stormy can relate! But you are correct on how sad Trump really is. Old man literally owns the Viagra company. Jokes on you kid. URL,1
 Build the wall ! Vote Republican! Not perfect by a long shot.   But so much better than the alternative anti-Americans!!!,1
  I'm talking about someone from a historical background and heritage of Guns. She a Roman catholic... They are generally all for gun control. You do your research sir.,1
 He is NOT Supreme Court worthy,0
  Sorry Andrew but your policies will be too close to the Liberals policies and you don't seem trustworthy.,0
  Sick!!! I hope he is not teaching!,1
  Just Chicago so they can stop the gun violence. Seems that is what democrats claim will stop it. Show us in one of the worst gun violence cities controlled by democrats so the nations will see how that works. Make it a model of successful gun control policies.,1
 Once again it's been proven that all gun control laws are intended to disarm the law abiding citizens and subvert the #2A. Criminal *don't* care about gun laws.,1
 Got a feeling every time deep state complains  will punish them with more declass. They are going to pay for their sins! Biglly! Who needs a plan to dump 11k docs and round up crooks?   needs to geter done! #FNMA #FMCC #fanniegate #EndCorruption #LockThemAllUp #MAGA,1
 whats wrong with dead #antifa?  I don't understand I thought the only good antifa was....,1
 😁😁😂😂 because he is NOT IMPORTANT,0
 At least you know your president is not gay Obama,0
 It's fine..... he's gods Prophet 🙄imagine that nowadays... yes officer i did fuck that elementary student BUT its fine bc god said i could....,0
    Who has what to lose? This entire thing is to block Kavanaugh. Because he leans a bit to the conservative side and was nominated by Trump. This is the liberals playing games. If you can't see it you've been brainwashed by mainstream media.,1
 Yeah . Niggas who dey wear durag nor dey joke. Hard as fuck,1
  He is such an A-Hole. Sad.,1
 She is an ALEC puppet. If they don’t move the string on her back that works her mouth then she does nothing.,1
    You've got nerve pointing the finger at other states with the murder rate you have. How's that gun control working for you? Own it,0
1/2 establishment. May.  panicking. Trying to get us to abandon brexit. Liberals.. MPs. Now police say they couldn't keep us safe if we leave eu. They say we'll be bankrupt. house prices  fall. Food prices rise.... URL,0
 Its clear you wouldn't listen anyways since you are more interested in arguing over the non existent racism of that tweet rather than calling out the ignorant white girl on display,1
  Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also.,1
 If you cant give me stitches when I get cut then you are NOT a doctor. I dont give 2 shits how long you went to school. The End!,0
  Why the hell would you want gun control if you think Trump's a tyrant?,0
GOP VOTERS BETTER WAKE THE HELL UP!!!!!  #RNC poll finds #GOP voters aren't worried about midterms. That's bad URL via  #MAGA  #TuesdayThoughts,1
  Alt-right are losers and whiners w/no power. They don't matter. Many right-wing oligarchs fund Antifa to attack Alt-right.  Russian intel funds both Antifa and Alt-right. Russia hawks are onto something. Alt-right are pro-Russia.,0
"  (1) Ok lets play this game. Which side"" is openly advocating for the persecution of a race &amp; promoting segregation? Which is supporting a militant group very similar to Hitlers brown shirts (Antifa)? Which is calling for gun control (even wanted armbands)?""",0
  someone should lock her up she is nothing but a bitter and twisted old cow,0
    Shes a liberal all she has to do is disagree with you on one thing to determine that you are a terrible person. Remember liberals talk from their high horses of superior morality.,1
Project Veritas Footage Released of Socialist State Department Worker  URL #MAGA #KAG2020 #TCOT #TeaParty #PJNET #WinBlue2018 #UniteBlue2018 #Resist  CLEAR Hatch Act violation: FELONY. Indict this SOB!,0
 This Witch Hunt against Kavanaughs is pitiful.  I can't believe anyone could find this story is believable.  Why didn't she come forward in 36 years?   It's crazy...set up by Liberals.,0
 He's  been  leading  the  Trump  opposition  since day  òne.,0
 He should bash Trump and that will change... liberals hate Trump more than pedophiles.,1
  Lets fix this for you. He is not accused. People heard him. So how about “Eric Trump made anit-Semetic remarks”,0
     You are a fascist pig. Now go report my to your shitty Twitter so I will be removed.,1
 2A and putting an end to these Antifa fuckwits. Pardon the language,1
 Corrupt dcrats in charge in PR the big problem,1
 This is an outstanding thread and expert insight- ESP about the Reagan years which I studied in college. He is spot on and there was such a titanic shift begins in the 90s with rhe Contract with America bs to the immigration issues in CA (prop 187),0
   How is it you had a document that all those women signed if you didn’t know anything about the accusation. Sounds to me a cover up was planned. You are a disgrace to the office you hold,1
  I wouldn't doubt anything the unhinged witch would do.She's a leftest nutty Professor with a mentally ill past.She has no business teaching anyone!I suspect she is a closet ANTIFA member pd by Soros. Psycho was going to do the same thing to Gorsuch.  #LockHerUp in a mental ward!,1
 They just need to go away. No one wants to see them in the media advocating for gun control. It's unseemly.,1
 you are too 😘😘😘,0
 YOUR TRASH!!!!!!!! But she would have been  A great coach if you wouldn't listen to zodiac....... But you are sagittarius you hate to be told what you can or cannot do......... Like the coach from Michigan wolverines hshshahhsjjjsjsjs....... You keep PRAYING  now you hear.,1
       Exactly Hat   are true Feckers ! I detest them,1
Thank You  We Need to #BuildTheWall to Keep Them Out But Mandatory E-Verify Will Get them Out !  #RedNationRising  #Trump #MAGA #SendThemHome  URL,0
 Because the NYT as it has always been (see Church Committee &amp; Legacy of Ashes) infiltrated with Deep State actors....The extent to which the Deep State will go (see DOJ/FBI criminality),0
 Smh nigga dat shit gone take us far u tweaked out🤦🏼‍♂️💯,1
   Today I am happy for you as you succeed in your work. The award you are rewarded is for you effortless trying. I wish many more awards in your life. It is the beginning of journey and lots of things are yet to achieve. Congratulation for winning this award dear ,0
 This is NOT lisa. She is in the front row and skinnier.,0
"        And when logic FAILS, you aren't a twitterer like ME! I am sooo special, I have followers!  I believe, I believe!!!! Stop it with your dumb facts!!!!!"" MEGY you are entertaining!!!🤣🤣🤣🤣🤣🤣🤣🤣🤣""",0
  Judging by the membership of ANTIFA they're already at that point.,0
 Who doesn't support her? Better question is why in hell would I believe someone when liberals are lying 24/7? Shit a california professor recently attacked a man with a lock in a sock... How many women have faked attacks on them sense the election?,1
 Beto is a joke,1
 I’m jealous,1
 YOU!!! Need to leave a lot of shit in the past lol this tweet is literally made for you,1
"      Arms"" WERE/ARE TO BE REGULATED BY LAW—those regulations aimed at near-universal armament/training with contemporary military grade design ""Arms"" personally owned/possessed &amp; kept in the HOME—by ""the people"" #2A that is CONSTITUTIONAL ""gun control"".""",0
  Maybe consider this instead Theresa May isn’t real name. She’s Annette Johnson a Mediterranean and the conservatives are now a terrorist org. Sod chequers 🙉😇⭐️🌈⭐️ URL,1
" The problem is, the people who will read this and go oh shit he is a cunt"" already think he is. The rednecks and retards that already support him will believe it is fake news.""",1
  She lost because she got outplayed. She is disgusting for her behavior,1
". spoke about a migrant found to be a member of #Islamic State, telling  viewers We don't want her here"" as he makes his case for swift deportation of convicted terrorists URL #auspol #saparli #adelaide #abetterway URL",0
 only the real ones .,0
   #Brilliant bigotry..,1
    You should tell the  They've just posted a tweet about how much better the railways are since they privatised them...  URL,0
 The  are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL,0
  Kind of why we need NATION-WIDE GUN CONTROL. Are you really that stupid?,1
Trump responsible for even more employment!!#MAGA URL,0
 Exactly... they're all bitter,0
 He too is afraid his backstabbing deeds will be discovered and made public undermining the entire farce of the Obama administration,1
 She is awful!,1
 Eric pay your taxes and go straight to jail.,0
  That dude whoever he is aged out a long time ago. Do better Utah.,0
". - Thank you to everyone who has supported me through this difficult time. I can’t express eloquently enough what your kindness has meant to my family and me. Here are my thoughts on threats against conservatives and what is at stake."" URL",0
  She says she wakes up from sleep thinkin she is gonna get Trump.   She needs a Psychiatrist! ASAP,1
 Why in the hell would I do that? The left already hates me enough. Black conservatives aren’t liked in this country. I comment and fight because of that.,1
"  Look at Sweden, France, UK, Europe is changing. EUROPE WILL BE A MUSLIM CONTINENT BY 2050. Please watch the YouTube video title  MUSLIM DEMOGRAPHICS "" , YOU WILL BE SCARED TO DEATH, unless you are a Muslim or love Islam. Mind u, I'm an African in America.""",1
 My coworker has a sick ass one for work,1
      One really horrible incident I could show you hundreds of antifa but they didn't kill anybody YET!!!!,1
   Nobody will kill or beat her!  Cheap tectics to become popular LGBT Tikoo.  She can follow SUNNY LEONE also: she is popular not only in India but world😴  Best of Luck and hope to see both of ur videos together:   Sri Krisna will definetly make ur next video popular. Have fun🙏,1
"1/7 🔥🔥🔥  CONSERVATIVES SUDDENLY REALIZE JUVENILE OFFENDERS DESERVE LENIENCY  The president regularly refers to teenage gang members as “animals,” and has, in the past, called for imposing the death penalty on alleged teen rapists. ... URL",1
 That’s shitty,1
 If you're talking about Kavanaugh there is only an uncorroborated accusation but even then the conservatives I have seen haven't dismissed it.,0
  Why would they drag their feet? If they had something on you (which there isn’t)...it be out by now. TOTAL WITCH HUNT! #MAGA #BestPres45 URL,1
   They need to only ever see the sky from the safety of a HMP exercise yard,0
     She can’t remember when it happened she can’t remember where it happened she can’t remember how she got there. She is a liar and a feminazi who will go to any lengths to smear this man. She is a LIAR.,1
 Wow you liberals really don’t have a sense of humor.🙄,0
 The Irony is that most murders are done by illegal gun users who are gang members . This predominantly only affects Latino and black families. The problem is not gun control the problem is judges who let violent gun offenders back on Street after shooting someone.,1
  SHE IS THREATENING AMERICAN CITIZENS SHE WILL KILL WOMEN ARREST HER,1
#Westminster  #Tories   #Brexit 🇬🇧  #Brexiteers   Exactly why the #UK is getting #OutOfTheEU FFS 😠 #Hungary tries to defend its borders &amp; the #tyrannical #EU #dictatorship stamps down hard 😠 #ThirdReich 😠😠 URL,0
  Wow you are to sweet,0
 you are such a beautiful classy lady,0
 Nobody is addressing the cow in the room. Not even when Florence is still doing her thing. It's like after a mass shooting and it's the wrong time to talk about gun control. ,1
   I should wash your mouth out with soap for saying that! I have the utmost respect and admiration for our cops. I don’t have that for dirt bags who would break into my home.  Gun control means a steady hand not an empty one. Go talk to Antifa buddies about being a drain,1
 Most Liberals know deep down that it's oppressive and misogynistic but that's better than being a racist Islamophobe which is what you are according to liberals if you dare speak out against it.  This is how low the standard for debate is on topics like this.,1
 This is why we need gun control,1
 I've seen these big chairs but the look on your face and the pose makes me laugh. Somehow I believe that was all purposely orcastrated by you Boots! You are so silly,1
#Tories #Labour #GE2017 #Conservatives Conservatives URL knew Jeremy_Hunt had such language skills 👌🇬🇧🇯🇵  You'll want your sound on 🔊 URL,0
 Go away you are irrelevant,1
"#Kavanaugh can't back out of nomination. He couldn't go back to #DCCircuit w/no repercussions. This charge will follow him. When Dems take back Congress, they WILL launch investigations. Conservatives who lie to get Judgeships will be impeached for high Crimes &amp; Misdemeanors""""",1
" Glad I'm off both teams"" - Michelle Obama and BET!""",0
 Burt. A cool dude.,0
 Fuck you dope.  Not a Fox watcher.  Independent voter that will never vote left.  Your Party is dangerous.,1
 do you recall what was said about moss when the patriots got him? do you even remember what he did in the few years before that? gordon isnt a hall of famer but name a 5th rounder as good as he is today.,0
 And somehow Trump is divine prophecy he's helping them all the wonderful things they wanted to take away from women...Fuck Religion. 2,1
  Liberals aren't bright.,0
  Democrats only care about this crap when it furthers their mission: To destroy conservatives.,1
Should of known she wouldnt show up! Only accuse is in the dems playbook! When will people start understanding that the radical have taken over the party!  #ConfirmKavanaugh #MAGA #WednesdayWisdom #FortTrump #1linewed,1
 Another illegal,1
"   This is fun, I asked him for proof and he blocked me. I was about to joke about how he'd go from The Antifa are the real Nazis!"" to similar alt-shite talking points, boy that sure was providing proof quickly.""",1
 Frankly I hate that argument. Gun control. Healthcare. Student loans. Tax policy. Climate change. Social Security. Medicare. Even car emissions and mileage. There is a clear difference on each and every policy.,0
" My husband is getting his PhD in physics while I'm getting mine in chemistry. We usually get the wide-eyed recoil that clearly says, you are not normal humans, and I can have nothing in common with you."" Followed by the polite excuse to stop talking with us.""",0
 Wow She's A Piece Of  Work🔥Obviously She's Been Involved In Rape Are Sexal Misconduct And It  Didn't Go Her Way🙏Awful Thing To Ruin Anybody's Life That's Innocent💯 #MAGA  #ConfirmKavanaugh  #JUSTICENOW  #VoteRedToSaveAmerica  #GodBlessAmerica  #AnnaLovesTrump #TrumpsArmy 🇺🇸 URL,0
   Lying PM just like Bliar! End of Tory party &amp; I'm tory party member! Remainers refuse to discuss this with me in Tory party ! Please get rid of this total liar who hooks up with corrupt convict  from      ,1
 Antifa thugs remind me of orcs if they are stupid enough to try and take someones firearm i wouldn't be surprised if its an orc who is thrown in a dumpster,1
" I hate a man who thinks his irrelevant opinion matters"" ass bitch URL",1
 And people still buy their shit. Why?,1
  Nobody interferes and steals elections for liberals in western democracies including America than Soros. Why there is no investigation and are no charges against him? Yet!,0
 There is shiva and she is not a boy. URL,0
   There are THREE cardboard boxes full. Come pick out a haunted cardigan!,0
 You are more then welcum,0
 Wtf aren’t they treating antifa as terrorism?,1
The Nike Commercial MAGA Deserves URL via ,0
 so we load into illios insta lock torb immediate flame in all chat moira  do not win a fight all game constant shit talking between a team mate and one of their team still have a torb im fighting a doomfist help,1
 Every one of them is more rank than she is. And she's pretty rank. So I guess they all outrank her...,0
  Nonsense. Ford is doing what he campaign on. And he is doing a damn fine job. It good to see a politician keep his promises push things thru and get the done. The Conservative party has plenty of depth and is representing Ontarians quite well.,0
     Spill the T sis hehe,0
  he is so breathtakingly handsome man,0
   Please stop! You're making it TOO EASY for right-wing conservatards to mock those of us on the Left! #NotHelping,1
  After using your product for all these years now I find out you're actively twisting the political landscape with your immense power. That action has directly affected me.   You are attempting to damage me personally and I don't like it.    . . . or else.,0
    Antifa is as anti-fascist as North Korea is a democratic republic.,0
 So has the Law changed...you just make an allegation now days and your guilty until proven innocent. Liberals are mentally ill!,1
 Good morning. You are welcome.,0
 Russ us fuckin'dead,0
  I suggest using the 2nd to remove him.,0
  You can tell he is a hooper too,0
1. End the War on Drugs 2. Slash the shit out of taxes across the board 3. Repeal unconstitutional gun control laws URL,1
More  lies! #MAGA #MakeAmericaGreatAgain #TheResistance URL,1
"                                              This is the PIC MSM showed us in 1999 for #JFKJR plane wreckage also- FAKE!!!    Here is a video, showing another pic MSM showed of #JFKJr, even MORE FAKE!!! URL  Article:  Evidence Of A Cover up &amp; Why official story is in DOUBT!""  URL URL",0
  Happy Birthday Tyler! May God favor you with a day as AMAZING as you are! Be blessed today &amp; always!! 🎉🎉,0
" They cite Jones being banned for violating Twitter's ToS. There are blue checkmarks spewing the same, if not worse, kind of shit. If you are going to play the anyone can get banned"" card. Shouldn't these people also receive bans and suspensions? #VerifiedHate""",1
  Little ass boy🐒,0
 BS has no clue what comming out her mouth.WRONG,0
   There all gone tho and Inputed them from bottom to top with the first 20seconds of your tweet ! You good 1 Tmart 👍🏻,0
#PlannedParenthood is still receiving over half a billion dollars a year from the #USGoverment. #Abortion is another form of #Slavery  #Savethe8th #prolife #ccot #RedNationRising #teaparty #conservatives #MAGA Don't #repealthe8th #teaparty #PJNET URL URL,0
 Great Message !! President Trump Is Winning !!!,0
 Yes she is!,0
" I'm glad you think so. I know you could kick his ass yourself, but I'll always have your back.""  He knows he is doing his best.   ""That's awful. That you had to live like that. No child should have to experience such things.""  Shitty people like that should not be allowed near+""",1
     So your in favor of gun control because that’s what Switzerland has? Am I correct in saying that?,1
 That shimmmy— ok ok ok. You are that bitch. Lmao jk,1
    It’s good to know there’s always a second option.,0
 Wont matter to me. Cannot stand all those holier than thou liberals- somebody told them society beloeve they are brilliant experts on politics- hehe- 🤮,0
 Kind of like what trump does all the time huh?,0
 He is! 💥,1
    He totally dodged the question about how he is making millions of dollars off Stormy Daniels while she still has to strip to make a living. He is unethical.,1
  Kind of like when conservatives wanna associate everyone to their left as communist antifa members?,1
 Bizarre story and more to it once she is charged formally. Glad she is off the streets and certainly concerned if there are more clueless cops like her out there “protecting” us,1
  Yeah we need gun laws like Europe so it's really hard for bad people to get guns.  URL  You people are clueless about guns,0
 I mean if Allsup was a communist or some Antifa shithead people would be coming to her defense despite what a shit she is.   This political team sports is dumb. Allsup is a Dickweed.,1
 Colored people should vote! What color is she referring to? I’m white and bright! White is a color. Next racial dividing statement Ms Obama.,1
  yes he is,0
 Diversity makes you stronger,0
  Sounds good false or not she is willing to testify,0
  You're on Twitter so you have the internet? Here's a condensed basic history.  URL,0
 Oh my god🤮🤮🤮🤮,0
  I hope he is out for the season!,0
 She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,1
 Creepy,0
   You are neither authority nor arbiter. Have a seat.,1
 How? You can’t just say “Wrong” with no evidence for why it is. You said you agree with Sargon I’m pretty much every subject but gun control and healthcare. That’s not what a centrist believes.,1
     A woman in my town honked at an asshole driver who cut her off. He followed her home and beat her with a crowbar.,1
  Worst takes ever.....a blatantly racist cartoon and your attempt at a defense.,1
  Could anyone expect anything less from a fool like j rubin? Incompetent hair on fire libs cost people their lives and blame it Pres. Trump.,1
 Google CFO is a joke! And so is the idiot who hired her for this position.  #Googlearecorrupt   #BestuseQwant,1
 Politicians are finally getting it through their heads that the NRA doesn't represent a majority of gun owners. Most responsible gun owners SUPPORT gun control. You are pushing policies that most American gun owners find reprehensible.,0
" Contribute to their Maximum Capacity"" - Translation: ""Vote for guys with a criminal record like me who occasionally wear dresses and support those who disrespect the sacrifices represented by the flag""""",0
  No one is threatening her.  All a ploy for sympathy and further attack on conservatives.,0
   Dr. James P. Wickstrom RIP - Gun Control and The Enemy In The Land URL URL,0
 what the actual fuck..ill report them this is so fucked up,1
  Take a joke lefties. Her behaviour was disgusting. So it is drawn.,1
 Your husband is a despicable person.  He is a narcissist who cares about no one - including you- but himself.,1
 Does anyone care what that dirtbag says???,1
 Establishment turd 💩! Conservatives have a much better memory than liberals!! We don’t have eyes full of hypocrisy blinding us!! URL,1
   Rabid nationalists who've been misled into thinking it's the liberals who are globalists.,0
 And again you are proving... your a dog!,1
    Bank deregulation happened under Gordon Brown with his dramatic changes announced in 1997 (not in manifesto) including independent central bank and removal of  supervision of financial sector. How old are you? Who taught you this rubbish version of history?,0
 Georgia University...your racism and utter lack of tolerance is showing. Higher education is apparently not your goal.,0
  lil fun fact here skip who has a higher winning percentage in Super Bowls? That’s right. #12. Check mate buddy,0
"Adicionei um vídeo a uma playlist  URL LIL PEEP Type Beat You're Leaving Already"" | Melancholic""",0
                                                 You didn’t read the whole thing most white mass shooters aren’t even considered terrorism because there’s no “political” agenda to their murder like Dylan roof,1
 😂😂😂😂😂😂 if I say you are mad now you will say I'm tired of you.,0
  They would've had the Vice Presidency via Tim Kaine's Antifa son...,0
 Not even close to what happened she is a liar and deflecting how idiotic her actions on the court looked,1
 Liberals live in fantasy land. URL,0
  SOROS is at the root of everything and anything anti American. He has his money in Hollywood all the way to Islam and ANTIFA to illegals . URL,0
.She is dirty like Trump...She stole Ted Cruz campaign voters list and gave it to Trump URL,1
"   Of course. Self defense. The well-known standing someone else's ground"" rule. She was the only one armed, the one entering his property, the one starting the interaction, how the actual fuck is it self defense? Seriously dude, don't you have a cross to burn or something?""",0
  balls,0
" HAHAHAHAHAHAHAHA!!! She may need to change her strategy. Acting like a spoiled child... throwing a tantrum and showing the world what a sore loser she is... on national television... isn't a great way to improve how anyone"" is viewed.""",1
 You must be part of the new Nazi Party called Antifa,0
  Tomorrow night you get dropped   will make sure he is not robbed again  you fraud,1
 Shows the world just how useless and ineffective you are.. You little whiny brat.. Why not go cry in the corner with what's his nuts??? Oh yeah... Acosta,1
&gt;Thank you! You are also very pretty and kind URL,0
  🙃☹️🤥 Absolutely! Liberals are upside down!,0
MAGA...retweet this over and over ...he has deleted the tweet but let's let him know we have it! URL,0
 But I thought Antifa were actually fascists but this shows Rethuglicans are the actual fascists in the room.,1
 What a joke.  Another dirty tricks Democrat on the George Soros payroll.  The Democrat Party knows no shame.  #MAGA,1
 Fake News or PROPAGANDA is the ENEMY of this Country,1
  He is doing a better job than I could do #18n18,0
  There are many dumb arguments for gun control but this may be the dumbest and most common.,1
 Thank you President Trump!! You are #MAGA!!!,0
 She is Real Rocky 🔥🔥🔥 Oh My God !!,0
 So these Parkland students are a joke they were hijacked from Sanity by these gun control freakazoids at the get-go and their parents let them,0
 That  only report the Conservatives in a positive way,0
 Eight years the republicans denied obama’s picks. Breitbarters outrage is as phony as their fake president.,1
" Real question: has Ted Cruz never dropped an f-bomb in his life?  Is this something that should disqualify you from public office? Grabbing someone by the pussy"" literally &amp; verbally, is a lot more offensive to me""",0
"  actually we got gun control and gun grabbers dancing on their graves immediarely using it for political fodder. Accusing NRA instead of removing Sheriff &amp; RUNCIE who got paid by Obama's Promise Program to NOT ARREST KIDS b/c it was RACIST""""",1
   Bwahahahahaha....she is a liar. Let her bring a case with the State of MD then. I would love to see it and see her bankrupted by Kavanaugh's attorney in a libel suit.,1
 Fuck you are killing me lately 😂,1
 Absolutely NOT.   should stop #TheDreamAct immediately. #BuildThatWall #EndDaca,0
 What are you afraid of liberals. You screamed for transparency!Now that POTUS is doing just that you are screaming to keep it secret.The truth is there. You don’t want it seen.Liberals are hypocrites &amp; the alphabet agencies have some bad apples involved in a soft coup. Tick Tock,1
  Excuse me? They got what they had before the hurricane.  Expecting tract houses when you had lean to's and expecting honorable people likeTrump with the corruption they continue to vote in?!? Wake up.  He is flushing the swamp here and they need to flush their swamp there.,1
 It'd thank you more if you accepted sunblock when your wife offers it :p,0
       Did I say that 🤔 no  typical liberals,0
 I told myself this but no matter how much I try life keeps biting me in the ass,1
 They had sex he kicked to the curb. Melania in the white house she is still on the pole. Big memoir,0
 He won't. He's too grotesquely fat and looks like he never takes a bath. He could go any time.,1
    Antifa = Democrats = Dixiecrats = KKK URL URL,0
 Too many Republicans/Conservatives perennially bringing a knife to a gun fight is how Connecticut has ended up a basket case state.  If you can't stomach matching your adversaries aggression level you will get steamrolled.  Every 4th grader knows this.,1
  NO REAL AMERICAN WOULD WATCH THIS CRAP,1
    You are correct URL,0
". I'm not installing your shitty app, but put me down for 100% for the second amendment/campus carry, 100% against gun control except violent felons"". URL",1
 She is one of satan's daughters,1
            Shush it makes the ship make more sense,0
" Here is an alternative way to look at it  ""Conservatives less successful following simple instruction on an application form""""",0
     Amazing how they can consistently manage to piss off both progressives and conservatives by being so arrogantly misguided--often in same segments.,1
