text,label
        She is just as beautiful inside as she outside She Loves the thrill of the ride and VIB's URL,0
 If we don’t learn truth now before he is before confirmed there will be a lot of acrimony later when the details of the case are learned.,0
   You conservatives think you know everything,0
This explains a lot: URL  #MAGA,0
   You forgot he is also your president URL,0
   Honestly you people are seriously delusional! It’s a good thing the majority of fans in Ottawa are Educated! Because ppl like you are scary!,1
 Still coverup.  And bet the anonymous writer of op-ed in NY times on sept 5th was the ny times itself!!!!  No sr adminstrator of #Potus. But cud say it was since refused to name writer ...ALL TO STIR UP CRAP WITHIN #TRUMP Camp!!! And #Maga,1
 His eyes are fucking louder than his words!!!! 😍😍💜💜,1
"#ThursdayThoughts  Will  ever admit all the other ways that Twitter censor conservatives?  Seems highly unlikely.  It's very annoying to have my main feed limited with a stupid black bird ordering me to return to the top"".  It wont even let me go back to this morning. URL",1
Active shooter Middleton WI several ambulances 🚑 on stand by waiting for police to clear building #MAGA #TrumpTrain   #KeepAmericaGreat2020 ,0
   Yes you are correct and I don’t get what they see in him either. I’m just thankful he’s no longer in office.,0
 Oh yes!  Gaddafi was a real Saint.  At least in Trump World he is. Ya know there is probably a viable argument for that now that I think about it. 😂,0
       Can you give me a better term than cultist for someone who will change their view on gun control to defend Bernie rather just admit that his record his awful?,0
 Are you not surprised to know that liberals sacrifice their own children on the altar of virtue signaling?,0
 You have done the needful and sincerely you are going higher as you can be trusted. You’ve proven that integrity is foremost. All the best pretty Kemi.,0
  The realm of the imaginary can be quite powerful too,0
 Shame on the tennis hierarchy who stole that from Serena. She is a proven draw and the racists on the upper echelons  just can't handle it.,1
 The NRA supported gun control when Reagan was governor of california when black people began buying guns.,0
1// Yal stupid people tell me to “back off cause he is like obsessed” BITCH who has been to all the football games. Walks to class. Does literally everything for them. Knows exact dates and numbers for everything me. Only reasons I’m not competition cause she ain’t gay,1
 Antonio.... I believe in you. I will vote for you as will my family... that's not enough.  Tell me what else I can do to help your campaign. Our state is going down the drain and is on life support.  Something must be done or the lunatic liberals will destroy Ca.,0
 Zarries didn’t start this conversation! It was a larry shipper that trash talked our ship!! So how about y’all petty ass larries stay out of our mention eh?!!,1
#Tories #Labour #GE2017 #Conservatives Conservatives URL sajidjavid: Productive discussions with new Pakistan foreign and interior ministers in Islamabad today. Agreed to improve cooperation on anti-corruption &amp counter-terrorism - v… URL,0
 antifa getting shot only brings joy,0
   The astronauts used it!  It means A-OK!  BHO is photographed making the sign. It means all is okay!  It was a joke to see if the Libs would bite!  Boy did they!  Now get the video back up!  And apologize!  The Liberals are insane. Liberalism is a mental disorder!,0
 I can relate completely Arlene lol,0
. You should totally follow those whack job liberals...unhinged and dangerous! Thank you 🇺🇸,1
 Never would I trust any  and especially  they sold out to the  and stuck Two fingers up to the People of the UK!!  #VoteLabour #GE2018NOW #WeAreCorbyn #UnitedWeStand,0
 Doesn't matter to us. We gave up on the NFL over a year ago.,0
Agreed great idea!  Wish we could also remove her from existence!  #MAGA #PatriotsUnited #ProLife #ProIsrael #WeAreQ. URL,1
   I guess I won't sit down and shut up then missy. I have a major problem with this situation. Since none of us were there and it is her word against his should we just ASSUME she is telling the truth? Or is this just politics?,0
 A super super generalised statement. What you are saying goes against every economic meteric. One of the biggest reasons Irish/European gdp has increased is because of freedom of movement. If you feel for the taxpayers look to nationalized banking debt first! Not migrants.,0
 Just had a discussion with a friend who works with families on the verge of eviction. She is expecting an increase in the coming months due to days out of work and money spent on hurricane supplies. #TheStruggleIsReal,0
 Any amount you shit fuck,1
 This is not possible. California has implemented strict gun control. Only law enforcement and those fortunate enough to get a permit can carry in public. “Assault weapons” are banned.,0
   Maybe something a little more recent to help you out. URL,0
4. Foot in the country and have no sense or feel for what is happening on the ground (except from watching telegram and twitter) is like watching football on TV and claiming you understand what the players are going through physically as you are sitting on the couch eating chips,0
 At least you are honest lmao,0
 You ARE the most attractive ever!! Seriously MAGA ets have creepy taste.  The rest of us know attractive when we see it!!  Plus we have great hair on this side of the isle!!  \o/,0
  You realize California has the strictest gun control in the nation right? Or are you just going to ignore that,0
 He never should have been pope in the first place. He’s a Jesuit.,0
 Too many corrupt evil beings hold govt positions amd/or have too much clout w/the corrupt &amp evil beings in gvt positions. &amp the majority all point to the left w/a few fake conservatives in the mix. Why else is Hillary/Obama &amp their cronies still walking free?,1
  Is there no other platform they can us?,0
  I’m not a muppet. I’m a 6’2” 215 lbs voter who is of Puerto Rican decent that doesnt take BS from white liberals like you.,1
  I am talking about Brett. He is the one that is in trouble if he doesn't win and make a big move,0
 He is the worst and creepy too,0
          Love it trump wanted to do something liberals and Democrats just talk and have hearing,0
 Whenever ya'll reference the wire all I'm going to think is exit stage left,0
  real shit URL,1
  He is with her. Trust that Jesus has her in the Palm of His Hand. #JesusITrustInYou Bless you!,0
                     Agreed.   She is an administration immigration adviser.  That is discouraging.  She was told to do it.  My bet is Miller👌  King of the racist base dog whistle.,0
 3/ you can not like Justin all you want but the conservatives have no plan to even consider climate change and have been using BLATANT misinformation to lead people like yourself into believing that it’s Trudeau’s fault we’re negotiating with a fucking sociopath down south,1
1 year old gray/white tabby cat (Orlando): 1year old female gray/white Tabby. Accidentally left outside and is gone. She is part of our family and we miss her dearly. Please if anyone has any information on her whereabouts feel free to contact us. URL URL,0
  Dude why do you want #DeepState documents to be kept secret? #MAGA  #LockThemUp,0
 Incoming “evil soy” conspiracy nuts,0
 He's worried about his bottom line that's what upsets him,0
20180919: Chris Hall CBC: The Liberals' fall strategy just hit a brick wall named Leona Alleslev URL,0
  This is so creepy.  #walkaway,0
 “THEY’VE REALLY HAD A BIG IMPACT SINCE I DECIDED TO PUT THEM ON YESTERDAY” #maga,0
                                                  Why do the libdems deserve your anger today more than (1) conservatives (2) Corbyn?,0
    He forgot to tell you that during slavery the Democrats were conservatives,0
 STOP LYING AHOLE! FBI ISNT INVOLVED CAUSE THERES NOTHINGBURGER TO INVESTIGATE. ITS ALL LIBERALS CHARADE TO DELAY.. KAVANAUGH WILL B CONFIRMED #GINSBERGISNEXT 🤣🤣🤣🤣🤣😋😋,0
 War on conservatism: #Antifa,0
  Crying? 🙄,0
  The rugrats believe in gun control,0
 Paid by democrats just like antifa is paid by Clinton and Soros,0
 Disgraceful.  He is innocent until proven guilty.  Which will not happen because she is lying.,1
 You got this. Whatever the problem you are strong enough to overcome it. It gets easier everyday.,0
 45 is sweating. He knows he is screwed..tick rock. Orange is the New Orange.,0
   I hope you are being sarcastic... she acted like a spoiled brat.,0
 liberals have turned everything into a 3 ring circus.,0
 Greenie she acted like a spoiled elitist brat. She got the point taken away as she deserved. If she was good enough to win today it shouldn't have mattered.  She is an icon and one of the most admirable women I've ever seen in sports. She had a bad day. Move on not newsworthy.,0
 IHMYKGODOOSJ HE IS THE EPITOME OF BEAUTY,0
 How would they know if gun control worked if they refuse to try anything?,1
 Everything he just said. Is exactly why we need gun control. It’s about saving lives. Nothing else matters just saving lives. Some people get bent out of shape over the second amendment. It’s my right. Crying! Put your feelings away coward! put your guns away coward. Gun=Coward,1
       Or a piss up in a brewery !! Hat,0
   Typically liberals jump to conclusions.....they dont believe in due process or innocent until proven guilty.....they are the most ANTI AMERICAN bunch,1
 I don’t care if she is right or left go back to tv bitch one tv star in office is more than good #hollywoodisscum,1
 YOU ARE AN ANGEL💜,0
  Yes!!!! Antifa too!!!!,0
 She is also ugly as hell and not something anybody wants to look at. LOL :),1
 All the way to prison...,0
 She is THE best #facts,0
 Can  join your ranks? #Rimmy4Antifa?,0
🇺🇸  FOR SALE  -  BUY #American #Flag #USA   ▶  Shopping-Sale .org  ◀   #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst  #Trump #POL_8_27_QX URL,1
 Bruh there were a few times i dropped it and kicked it back up wit my feet and caught it. Now if that aint some G ass shit😂😂,1
  Even the parody antifa page couldn't  deal with this shit,1
 Hate to break it to you but gun control doesn't affect suicide rates. It only changes the method. Facts = hurt.. URL,0
 You are an inspiration to us all.,0
 Sen Tim Kaine is ecstatic his basement boy son has found his niche working for the FBI as a Black op coordinating &amp joining Antifa terrorist organization! URL,0
  needs to retire. She is done.,0
  Lmao saying you are happy for someone publically doesn't mean you magically stop having feelings for them and are over them. Have you ever had a bf before? 💀 And for the last time nobody is saying she should have stayed with him. It's the messiness immediately after,0
  Hey it's great to see the people shaking hands and hugging President Trump while he hands out meals to the people! #FOXNEWS #CNN #THEVIEW #MAGA #ABCNEWS #CBSNEWS,0
 I'm gonna show you the difference between FIRE &amp AIR......... Sam Donald Gemini unpredictable like air itself...KAHLILI MACK ARIES...He is always gonna be on FIRE...Every snap of the ball every game the whole game.... Sam Donald trash trash trash  Like Donald Trump........,0
 YOU ARE THE COOLEST,0
  Now Comes The Pain...............  #MAGA🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸  #WWG1WGA URL,1
  Who the hell do you think you are little Eddie,1
  #MAGA #RedWave baby,0
 who in America isn't grateful to our military?!?!? Her husband didn't die on the battle field...he died at home!! She should be fighting for gun control and stronger laws regarding mental illness!  is about police brutality...she should educate herself on the issues,1
  David stop been a mouthpiece for the anti gun people you r nothing but a worm looking for fame now remember that antifa BLM and all the radical left groups are violent and hurt people too but of course you agree with them,1
     She and Him beign a Joint Acct. Have called Me and Grok everything under the sun  The Same Person Women Racist Redneck Antifa  KKK Members Grannies (Yes Grannies) Haha Etc  It's pretty common when the Fraud Gets Busted to start calling the one's who Busted them hilarious names,1
  Tis funny you assume I’m left or a supporter of antifa even though I dislike nazis. You’re still a ball washer though.😁,1
 For all I know you're naming off sex robot models,1
 DEPORT! California KNOWS  Trump supporters are going to be out at EVERY ELECTION to VOTE REPUBLICAN! HEY HEY HO HO ILLEGAL ALIENS NEED TO GO! #HeyHey,0
"This Week Will Make the Clarence Thomas Confirmation Hearings Look Civil and Agreeable""  URL #TCOT #MAGA #RedNationRising""",0
  U a dickhead for that😂,1
 AntiChrist. The Roman Catholic Church is a House of demons.,1
  Juan needs to check himself. He is completely out of control.,1
  Funny because he is a dildo!,1
 Hmmmmm 🧐🧐 No one is doing anything so maybe don’t change pitchers every batter.  Also if he is this genius maybe he should realize this team peaked a month ago.,0
  The hell with the liberals. Move them all to California and build a wall on the east border,1
  Only conservatives pounce.,0
 The Democrats don't care. They will do anything to undermine President Trump. People had better realize how serious they are about getting rid of him. Vote Red or suffer under the liberals.,1
 She is not leaving BB,0
 I said it yesterday. He is literally a walking embalment.,0
                                         I notified Twitter last night of my tweets not being seen &amp I can’t see many of my follower’s tweets. Also while  was testifying last week in the senate my QFD ban suddenly disappeared. Minute my tweets steer towards politics NOTHING goes through!,0
7 car and truck ramming attacks in Europe and America's gun control lobby URL,0
                                                  Yelp.   I lost confidence in them when they gave a local staple a good review.  The hamburger was fucking grey.  I swear to god.  Grey!,0
"     Yeah she loves pointing out"" people for her rabid anti-Nazi Antifa-loving faction of supporters to, I don't know, give stern looks to? Let's be real, she either wants her minions to disrupt her ""enemies"" by heckling or making a scene or worse.""",0
 Yeah she is,0
 A lot of people in America have serious concerns about the amount of lying you and your ilk are doing,0
 Character assassinations are a survival technique for liberals,0
  She was on the 81st floor of the North Tower. She is an example of the fraud perpetrated by Red Cross.  They raised an enormous amount of money and then didn’t dispense it to those in need like this woman.,0
    We know it’s a strategy conservatives have.... not working URL,0
  But to go all antifa on ppl like friggen Milo? I don't buy that conservatives who like medicare don blackout and then going millennials for antifa protests.,1
  It's the Liberals plans to destroy our Judeo-Christian culture and replace it w/this irrational just science. URL,0
                                                  You have got to learn how to let go of the past you are living in a new millennium.,0
 But 10kg of an already shite allowance (coz EU workers are lame as fuck) is a proper piss take,0
               #MAGA #Trumps#Warrior #VoteRedToSaveAmerica,0
  She is so cute,0
   - you are better than this.  You should rethink your decision to be part of it.,0
 Democrats are getting everything they deserve.,0
  Sure hope he remembers the Libs efforts to shaft him after he is confirmed.,0
 Ahhh the left wing liberal Democrats.,0
 You are amazing and I love youuuu!!,0
 Why in the hell would I do that? The left already hates me enough. Black conservatives aren’t liked in this country. I comment and fight because of that.,1
 Disgusting.. pedophile,1
                     I follow all these MAGA Patriots 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,1
  We must run in different Twitter circles. Because every time  posts about NCAA it is #MAGA american that comes out the woodwork in support of the status quo.,0
 You mean the same way the liberals and Dems are already taking them away?,0
 He is the best,0
 If you seem like a nice person? Maybe if people got to know you they could see that you are worth to be cared about?,0
 I know a whole lotta people spitting a whole lot of bullshit right now idk if youll ever see this but I pray you feel no way responsible for what happened today. You have already been through so damn much. Just know that you are good you are great I love you.,1
     He is a point guard whose assist to turnover was 1/1.,0
🚂 #MAGA #Patriot #Qanon #WalkAway #WWG1WGA #GodsArmy #TheGreatAwakening #JESUSLIVES 🇺🇸   #CatchTheRedWave #VoteRed ME TOO! ALL ABOARD THE #TrumpTrain URL,0
"  Very fair points however, the facts still remain: 1. Mr. Ramos did his job as every referee/umpire does in any sport. He did not deserve to be called a thief"". 2. Serena as great as she is let her emotions get the better of her and embarrassed herself, Ms. Osaka and the game.""",0
 “Cause you are taller than me and I always get excited to see you.”,0
      Because that’s how it works in sports when you chose to represent a country that is the country you are known for when playing that sport or for achievements in that sport they’re not taking away from her Haitian heritage they’re just using the country she represents in the sport,0
 He’s Alt-Left. None of them use logic or make sense,0
(You are! My prayer is that you are blessed with someone you know like that also. Someone who feels your basic human rights are worth protecting. Especially your God given right to personal privacy.),0
     Obama never laments for those that are killed in Chicago every week. Chicago his old stomping ground.  Ask him how those draconian gun control laws are working there? And watch him blame Indiana.,1
"#NazisAreBad Their programs called for the nationalization of education, health care, transportation, and other major industries. They instituted and vigorously enforced a strict gun control regimen. They encouraged pornography, illegitimacy, and abortion,..."" (3)""",1
#StopBrexit #PeoplesVote  and  need to listen to the experts! 🤦🏽‍♀️ URL,0
                                                 Can you tell I haven't eaten yet.... Hangry,0
" furries can suck my dick, this is both an offer and an insult""""",1
   I think she is implying that men don’t give birth!  How dare she,0
"   Don't let your bretheren"" fool you!  EACH ONE OF YOUR Republicans, NEED TO DECIDE IF YOU ARE GOING TO BE GOOD PEOPLE or #rePUNKlicans!  You NEED TO KNOW, that kavanaugh is going to make #ronaldgrump into the first dictator of #naziUSA, which cannot happen! URL",1
       Ok lang admin we understand. Praying that you overcome whatever problems or hardships you are into right now through our Lord Jesus Christ. #FrancisAglabtin2TulogNaLang,0
 Why not begin the movement by giving away some of the farms and mine claims you and your connections took while you were still relevant. That way we can show your concern for us. From where I am standing you are just another bitter polutician. Charity begins at home baba.,1
 One of a kind she is,0
   That's correct. Talk to the trees and rocks about how great Antifa is. They cant give you any feedback. People can see how sick and demented Antifa is. URL,0
                    Likewise! ♥,0
 I'm frothing over all of it so far.. 🤤🤤 ..the goodest shit. 😏,1
  Have you noticed that kavanaugh hasnt actually answered any real question  posed on Roe v wade or gun control and even civil rights,0
  Fair point but i didnt make the meme and couldnt take the big gov sucks off of it. And besudes meddling in many counties politics and economics. He funds antifa black lives matter to try and divide we the people to try and tear the country apart URL,1
    You can make fun of liberals that come up with fake stories.,0
 Hey remember those storage bins they recently found full of supplies that were in Puerto Rico 🇵🇷 but never given out.. ask your mayor,0
  And he is signing briefs on behalf of Special Counsel Mueller.,0
Keep Texas RED #Cruz 🇺🇸 We are the MAGA CAMPAIGN,0
         I'd rather not make JRM PM... 😁,0
 Vicious steps. Republicans defended on advance in hearings and Liberals only response was to 'out' the liar and claim Republicans were defending him because of Feinstein's 'info'. Real women don't lie about men. #Honorable #Judge #Kavanaugh,1
 Google anti-American? URL,0
.... and so it begins.   &lt&lt&lt&lt The unfair and biased and unjustified targeting of Conservatives in a massive CENSORSHIP OF CONSERVATIVES Exercise . &gt&gt&gt&gt  #Pray4TheUSA  #Pray4Revival,1
  Gun safety reform? What exactly does that mean? Do you mean gun control?,0
 I respect you so much. I love what youfe doing regarding our youth and our culture. Thank you for loving your people. You are loved and appreciated. Blessings multiplied u to you!,0
Just a reminder to mark your calendar to vote in November if you want #POTUS45 to have any chance of #MAGA #Trump2020 URL,0
 I swear to god . This shit is too real man,1
10 Signs YOU Are a sales zombie 🧟‍♂️ URL #marketing #sales #retail #style URL,0
 NESN thinks he is the favorite for the cy young. Nope.,0
 Holy crap. I didn't realize it was THIS bad. Thanks for posting this...,0
  Thank You Iron Lilies For very Beatiful pics with Harley Davidson Bikes This Looks Like an Easy Rider Modified Sportster URL,0
 Are you really Michael Moore or are you Rosie in “drag”,0
 We are “Casually fucked”,1
 All it needs is warm beer and I’d be back in college.,0
  Yea it will be revealing what she is now put through as to why she didn’t come forward.,0
 Can you Confirm! That you are a PATRIOT URL,0
(9) Well all sides except us conservatives. We are still striving 2 be reasonable with completely unreasonable opposition. How do U get out of gravity of a black hole with the moon lander rocket? You can't. What you need is a star destroyer warp drive. So why act like we can?,0
 BS still boycotting NFL.,0
 Antifa ate my homework.,0
 Fake news.,0
                   God wants us to die to ourselves. To put down our selfishness and seek Him and His will. He is so awesome. The depth of his eternal love is so humbling and awe inspiring.,0
   I’m not sure about your point with gun control and the NRA but I agree with you about selling liquor and still wanting people to drink responsibly.  I would not be able to do it but I understand people in that industry do which makes good business sense for them.,0
Her dog ate it. #VoteRed2018 #NoVoterFraud #NoCaliforniaDemocrats #BuildTheWall #NoSanctuaryCities #NoSafeSpaces #NOHOMELESSCITIZEN #NoAmnesty #NoPelosi #NoWaters #NoHarris #nonewsom #NoSchiff #NoLieu #NoFeinstien #NoVoterFraud #Walkaway #PatriotsUnited #MAGA #PardonMyFrench URL,0
 Democrats and liberals have dragged this out far too long. The American people are tired of it. Confirm the guy and move on. How convenient that this guy is about to be confirmed as a US Supreme Court Justice and someone accuses him of sexual assault from high school. #Ridiculous,0
  This is priceless   they will get to relive this in 2020. Go trump,0
 hmm i'd do something like getting really high quality artists to draw really boring cars like a fucking 2002 grand prix or something,1
  HOW DARE YOU!!! Kappa,1
 You are being super cute with your hormone story's and I hope all 3 of you are well,0
A cute girl that I've had a crush on since earlier this year just called me funny and I want to throw up,1
 Is it gun control OR anti 2a?  I haven’t seen a single ad attacking 2a.  That’s just  rhetoric to create fear.,1
.theresa_may: Today I can announce that new longer-term partnerships will be opened up to the most ambitious housing associations through a ground-breaking £2 billion initiative...the first time any government has offered housing associations such long-… URL,0
" Yes, yes she is.  And he's fully aware.  I'm fiiiiiine.""""",0
 Congratulations google finally revealed as The Chinese controlled company it has become,0
  BOOP POLICE DEPARTMENT FREEZE OH SHIT  SHE IS TOO CUTE OPEN BOOPBOOPBOOP URL,1
   #AntiFA  had their sites on Collins for awhile.   #TooSoon,0
   Could be either. Liberals like this have no shame and will do “ANYTHING”  I suspect it is the latter.,1
 He also said he had a gatlin gun and niggas that sit on the corner like boxers between rounds,1
 Attention!  is publicizing a Target List for Antifa on his Twitter Account. This list has high profile names and NAMES of random Trump supporters. PLEASE check his list for your name AND report him to ,0
" I tear up from laughing so hard every single time I see this. Priceless. CNN should scoop him up for ANTIFA rallies and weather stories. Creative cameraman job at worst. Elaine would say this guy is sponge worthy"" Come on CNN, hire this guy as a creative consultant at least.""",0
 You are no longer relevant Bob. Shut it down. Have a great retirement.,0
  But with an active membership in Antifa and a book that looks like the Imperial flag of Japan. URL,0
  Oh no!! That sucks 😭 what if you are “sick” 🤮🤢,1
" I mean, that occasionally works when arguing with liberals or centrists, if you can get them to give up the idea that Socialism=Authoritarianism,"" the problem is that conservatives have long since given up the idea that administrative measures are ever the right thing to do.""",0
                                                  Aum Rand really ? There are few people hat I ostensivly dislike she is definitely up there.. she actively encourages vice. Also science is kinda the product of skepticism so that makes no sense.,0
 We the People   Not you the poitician,0
 He was either looking to pray or for prey.  🤪,0
  Ezra is a cockroach who needs to have light shone on.,1
 Constitutional Republic Micheal. This is not Greece 2000 years ago.,0
. thank you for being who you are and never shying away from it! For being beautiful and smart and real and black and joyful! For showing that Black woman can be more than the boxes the world puts them in! You are a legend! I can't wait to see what you do next! #GOAT URL,0
  I don't care how many girls thought he was wonderful...all it takes is one young woman to be attacked. She had therapy because of what he did to her. So don't insinuate she's lying. She is a respected professor and has no reason to make this up.,0
     Thank you mama cookie she is my long distance cousin. She will treat you well.,0
 Since I cant do it can you PLEASE  call   and tell her none of this is her fault bc honestly ppl r being so vicious to her rn and I just hope she is okay🙏 URL,0
 Democrats haven't done anything but cover up ..so all you think you have a solution .ya don't.....you want gun control.? How about abortion control. Free medical. Free ed. Quit tripping,1
 He uses common sense,0
"    Evidence against Manafort was substantial and beyond reasonable doubt"" on 8 counts. He was found guilty in court, any other spin is useless. This is how our system works. If Manafort had problems with verdicts he can appeal them, he is not.""",0
 HPLYK FUCK,0
    Like no one has ever crossed the floor to the liberals. #Hypocrite,0
  Poor Baby.  This is why you and your entire network CAN NOT be trusted.  The only people still watching CNN are brainwashed liberals and demonrats. URL,1
  Maxine is a CRACKED POT and should be run out of town.   What  a loser she is.😀 What a joke she is also.,1
 IKR??? he is like the biggest fanboy A,0
 You kept a SCJ seat open for over a year with Merrick Garland. It is not fair to push Kavanaugh thru. He is the most unpopular nominee ever. The American people deserve better than this. The woman deserves better than this.,1
       Typical response from liberals when you're making a strong statement thats hard to argue with...📣.BOT!! Great debate Angie.  #MAGA URL,0
      Sorry about your son. I am sure he would not want you to be hateful.  I am not going to question your support for Trump. You have your reasons and that's fine. I think you are above jumping on the hate bandwagon though. Just an observation.,0
  I didn’t have them in school... did us no harm... they are a distraction and you are in school to learn....... URL,0
  So Kerry thinx bcuz an anti  leftist narrative has bin spread+ 'heard' by everyone in Washington that it qualifies it as.......Fact?Thats not how facts work u dumb leftist!Thats called an intentional smear spread to create a lie to use as a talking point for desperate Dems,0
Shop URL   #80s #BREAKING #FORTNITEANDROID #kungfu #fantasy #movies #Trump #maga #80s #tech #texas #trending #SundayMotivation #maga #gop #GameofThrones #beard #men #news #BREAKING #kungfu #shop #shoponline #TXSen #texas URL,0
 He is in jail,0
 paul george,0
 Holy shit I love her???,0
          Ha if you really can't see the hypocrisy that is antifa then you have obvious drunk the cool aid.,1
 I wish your commie ass would show up to an antifa rally.,0
   Oh...July...so like 35 &amp 3/4 years ago...  NO...that's a difference maker.  I had no idea!   Please share your thoughts on serial woman abuser &amp Antifa lover  🤔,0
 =  British Biased Corporation News  Blatantly Backing Conservatives News URL,0
 What do you care! You are going to prison prison regardless. URL,1
 Free speech is alive but not so well since all social media platforms are run with a strict dictatorship of opinions by libtards.,1
3/? EEA migration boosts productivity and innovation and has NO IMPACT on the training of UK born. Another  lie nailed. URL,0
" Isn't this bodyshaming""?  Good to see the feminists and liberals have no issue with bodyshaming, as long as it's directed towards a man.""",0
   Didn't think I could have less respect for whoever she is until now.,0
 I wonder if they are sex traffic victims?,1
   Sheesh... conservatives should quit while they're behind.... Obnoxious...,0
 Just came here from the video and man am I discusted by greg seriously he is taking advantage of his sons fame.........f*%k greg.....🔥,0
   cares a great deal about how he is perceived. The number of people who died is largely irrelevant to him as long as he doesn't look bad. Not sure how blaming Democrats fits with Trump's amorality and lack of empathy but his inability to take responsibility fits.,1
"    In our house this is known as the sadim touch"" , the reverse Midas, when everything turns to ratshit.""",0
 You are welcome to bring a court case to the Seychelles,0
 is my guy! He is my god son,0
  is culturally appropiated a Latino nick name.  #latinosfortrump!,0
 Did he miss his head? This is a total lack of gun control,1
 If someone is being too nice to you at happy hour and asking probing questions about what you do at Pub Citizen....make sure to troll them and say you're with Antifa or something.,0
 Omg i am so sorry u have to go through that but once she is out it would be worth it i love u austin and ell and lets not forget about the new baby you guys are such good people so keep doing what you do best and keep inspiring me and the other ACE FAMILY members i love u guys😍,0
      Gun violence is low except in Democrat controlled cities w/ strict gun control policies where criminals are armed and citizens are not.,0
    You liberals sure are a delusional lot. HA! URL,0
   Why? Don’t get it? Must be all the liberals that left California for Texas for jobs. They are trying to make Texas like California . Poor natives,0
  You are .......,0
 Nothing but an ad for Gun Control!  We gonna keep our 2nd amendment rights Fred!,0
" After slamming the book shut, she carefully balances it on her chair's armrest.   Very well. You are forgiven.""  With a flick of her wrist, she motions for him to lift his head.   ""You stand before Vei'Aran Xilhatarra, First of the Argentborn. Why have you sought me?""""",0
 would be great to see you in a scene for  ,0
   Super storm Sandy hit the North East. I agree with you though. People here have a bad idea of the east coast and it's pretty cool. The north east gets all 4 seasons at least. We get rain and summer.,0
"   Instead of making up talking points about a culture of responsibility"" how about you all start taking responsibility, by apologizing to Cincinnati for blocking common-sense gun control measures this year and for your #DogWhistle tweet smearing ",0
 I always knew that is how Biden and Obama felt about conservatives. It’s just shocking that they so easily admit it now. No wonder there is such hatred and violence on the left!,1
   I just don't get why the majority of liberals don't show there pic just curious is all...well with that being said I must say I enjoyed  bickering back and forth with you...its been real...you have a nice day...😁,0
  He worries about “antifa” while he invites and poses for pics with known neonazis. SMDH,1
                                                  Did I?,0
       #Islamism &amp The #Left including    #Marxists #Progressives #Socialists &amp w/ their shock troop #BrownShirts #ANTIFA trying to subvert our #constitutional #USARepublic,0
 Cam always finds a way to get the job done. Whether he throws for 130 yards or 330 yards. That’s why he’s as good as he is and that’s why he’s a  franchise QB. He’s made chicken salad out of chicken poop on numerous occasions,0
 get your shit together,1
  No but it is relevant in showing that gun control laws DO work. The number of deaths via mass shooting went down in the US between 1994-2004 during the Assault Weapons Ban,0
-c- She is also wearing black leggings/boots. This attire was later shown to be her outfit in Route 01 #Enebot,0
  the fact a Liberal crosses the floor only indicates that the CPC's platform is more palatable to Leftists than to true Conservatives. Thanks God for Maxime Bernier.,0
    That makes zero sense as you are conflating biogenic with non biogenic emission sources.,0
 There was once a convaluted theory Nixon was deep throat.,0
 Star tv,0
                                            The other is the symbol of pedos as confirmed by the FBI URL,0
 China's theft of IP. Is between 400 and 600 billion in economic value. Stop that for  MAGA.,0
 Execute him!Put him in the gas chamber !What a joke these liberals are !,0
  You are wrong.  Time for you to shut your mouth.  You  remember when you sent me these TWEETS?    Now you know why you are getting Tweets in return,0
#politicslive Since the coalition everyone knows if you vote  you a  government #neveragain,0
  He is really bad. Glove always turned the wrong way. How is this possible for a major league catcher?,0
 AA Mr. Bean should crawl back under his rock.,1
 She is,0
 A lot of democrats and liberals are even criticizing him for giving him the hug he asked for!!,0
 hiya sexy p s bolna xxx,0
 You are though,0
 As if we didn't already have enough reasons to not watch...,0
  Somehow I thought Harambe was gone and now that big ten led silverback is out in a book tour? Wonders never cease,0
#FACEBOOK IS A TOOL OF THE #LEFT #LIBERAL #DemocraticParty . THEY'RE CENSORING CONSERVATIVES  #MAGA #Midterms2018 #NRA #2A #1AB  #ConfirmJudgeKavanaugh #ConfirmKavanaugh #ConstitutionDay #USMC #NAVY  #ARMY #AirForce #Conservative URL,0
  And people take pride in living in a place where survival is a moment to moment struggle a d everything is just shit. They feel tougher and stronger than people in successful pleasant educated clean areas not plagued by violence and death. I've been that guy.,1
  Antifa is much much smaller than white supremacists in America and responsible for a fraction of the violence. Also NAZI'S ARE BAD!!!,1
 re Ford when she was 15 where were her parents. Are liberals/corrupt politicians All going collude with people to come up with stories from Years ago that can't be proved.  And to the Senator from Hawaii she's the reason women have a hard time. Life ain't easy.,1
 By acting like a spoiled brat?  Women do not need that sort of help.,1
  This Pope has to go.,0
 Never going to happen. Bernier split that party. They won’t be in power. All the hard core conservatives out west are with Bernier.,0
 K nvm fuck battlefield URL,1
  Tonight Show? Is that still a thing? Who knew?,0
What the hell are these leftys talking about.  They will say anything to stop Maga. URL,1
     She IS the coolest thing in tennis. Way cooler than her opponent tomorrow. By such a long shot. #class #coolaintforsale,0
 What about Trumps promise on the border wall or do we pay for his lie what about gun control and innocent lives taken,1
    time for MAGA to flip it! 🤗,1
 But she’s OK with killing babies,1
