text,label,label_text
"c'mon guys. push the numbers! by some estimates, at least 20 mill illegals, possibly twice that #. drowning us - - -",1,inferiority
. too few of whom have jobs already. and we import peasants with diseased minds and bodies that have only disdain for us.,1,inferiority
"this was . you are not allowed to take credit for this . you are a parasite, riding on our coat-tails.",1,inferiority
"that's another reason we need to block this ruthless, scavengers animals,sorry for my language,there isn't words",1,inferiority
could an army of said sexbots b dispatched to intercept gangs of refugees? but customized w/ vagina de,1,threatening
im going to demand welfare for allamerican citizens in the 3rd world and de,1,irony
"barbarians under a barbaric religion, when were they not going to be a threat to the civilised world?",1,inferiority
"1/what is it with these vile, savage animals and excrement? too bad there's no world mar",1,inferiority
charlotte is better than that concrete african jungle called atlanta,1,inferiority
heard about this when it happened. just now hearing this monster is muslim. and look,1,inferiority
the indians were the first immigration movement even they had laws and consequences if you broke them?,1,irony
we as americans best wake the frack up! this is against our constitution and our morality. these people are animals and should be treated as,1,inferiority
"race-mixing new york mayor grants benefits card to 500,000 illegal non-white invaders via",1,inferiority
and the non dumb know that race breeds culture. or is there another reason the british couldn't get indians to stop shitting in the street?,1,inferiority
"moats, alligators and the politics of border security #afire",1,threatening
"no, ivory coast was thriving under france. it collapsed without whites.",1,inferiority
yeah but the exwives of the old na boneheads are keeping the lulz alive,1,inferiority
"the one on the left is european nostalgia, the one on the right is the latest in african technology.",1,inferiority
all those blax call themselves king[kong] or prince[of evil] when they get to a whitey country,1,inferiority
"very true, inbreeding is what mooz-slimes are doing, part of their invasion plan is to turn more women into breeders",1,inferiority
no sanc for islamists or illegals or ms13 thugs. time for us to just say no to these rats who infest our body politic and do us no good.,1,inferiority
"of course, americans exist merely to serve immigrants and support the excessive procreation of indigents",1,inferiority
"read the book """"cain river"""" you'll be shocked to learn light skinned negros owned more 'house servants' than their white neighbors.",1,stereotypical
go on hide behind your bloody hoods but remember its 2015 you shoulda stayed with your fellow apes,1,inferiority
: euro tunnel could get closed thanks to african invaders ),1,inferiority
"a great candidate for the pine box deportation method, guaranteed to prevent recidivism.",1,threatening
i strongly recommend that muslims go back to the simple life of the 7th century. they can't handle today's complex world. #byebye,1,inferiority
financial cost biggest threat with immigration adding to loss green space overpopulationlower quality of life,1,inferiority
idiots like this are worse than the orthodox muslims.,1,inferiority
lose the attitude ignorant one. you are just a useful idiot to islam.,1,inferiority
"even if i tell him he won't listen because he's quite bright, actually.",1,irony
"i say them animals.don't need them here, unless?",1,inferiority
"for the good of the american people, defund santuary cities, the are a lawless haven for criminal illegals.",1,threatening
we must rid america of this barbaric oppressive evil ideology.we are dealing w/savages who follow evil ideology.,1,inferiority
give her a break. in islam she is considered half human and mentally deficient. just living up to it,1,inferiority
you are a turd with eyes.,1,inferiority
uneducated ignorant human filth. i hope this happens to u for real. #kukluxklan,1,inferiority
"if it's religion,politics,peacetime or warfare. women have shown at times to be far smarter and efficient than we men are. (pt2)",1,inferiority
got that right why do we let these vipers into america?,1,inferiority
"typical! same with buddha! he thinks he's so high and mighty, ommmmm-bullshit buddha!",1,irony
slaves and camel-jockeys !,1,inferiority
"no, nothing about hating degeneracy is unhealthy.",1,inferiority
very very sad times the folks might as well be on an island isolated with the hoards at the gates. even lee may have went around chicago,1,inferiority
so you can keep fleecing your flock.,1,inferiority
"what else should american's know about them?who trained,funded and equipped these animals?ameri",1,inferiority
n destroyed by greedy barbarians from ur culture. while ur society dies b/c of its debauchery our society was attacked by virus. no be gone.,1,inferiority
"no, you are vermin and will be exterminated #bacon",1,threatening
ok keep believing that. funny how most poc that have made something of their lives normal ones don't play that garbage. don't be a criminal and work hard and you can have a good life. a life like any other race. but blacks have been taught to blame others for their failures.,1,inferiority
"we have plenty of poor and downtrodden of our own, bring me someone with marketable skills",1,inferiority
yes! heaven has walls a gate & firm immigration laws. you don't get in unless your background allows! u.s.a ='s earth as it is in heaven,1,threatening
bloody mohammedan savages. who is responsible for letting these beasts in to our countries?,1,inferiority
surely u understand that mx don't want the trash the us didn't either. get off welfare!,1,inferiority
generally the white people who do race mix are pretty undesirable anyway. mudsharks are obese/dumb 9/10 times.,1,inferiority
it's simple folks islam is evil. it has nothing to offer our civilization. my space will remain a 100% islam free zone as long as i live,1,inferiority
"the black dude looks cool, nonchalant and shit; overweight white dad dude not so much",1,other
she shouldn't be surprised. leftists and homosexuals are severely mentally ill.,1,inferiority
"i kinda like your idea, limiting population growth to save the environment, we need to sterilize democrats!",1,threatening
what does that even mean? it's the oldest black republic in the world? blacks created modern haiti,1,inferiority
"it would be great - just too bad our new """"sheriff"""" torn down tent city - that would have been a great place for them to take up their new residency.",1,irony
"zog and its agents have, through their jungles of destructive regulations & inefficiencies, cheated us all of our nation's wealth & resource",1,stereotypical
"we pakistani used to be great hindu nation,the moment we submitted to islam, we lost our pride,dignity, heritage, culture and became zombie.",1,inferiority
it sucks to put the burden on them.thy are outnumbered by the leeches. ne,1,inferiority
"all the more reasons to keep these lazy, psychotic criminals out, parasites of the world destroying it!",1,inferiority
only top quality aryan squat-butt around these parts,1,inferiority
"the advanced monkeys will vote for anything that kills, rapes and steals",1,inferiority
"sub-saharan africans, the majority of american black lineage, are subhuman. the genetic data is clear. no matter what the cucks wish.",1,inferiority
"moron, palestinians have inhabited palestine since time immemorial unlike z invading ashkinazi scum.",1,inferiority
the kids need deported with the parents illegals are illegals regardless of age,1,threatening
which centuries? the ones where britain was conquered by previous muslim hordes?,1,inferiority
"i wish they'd just be honest and say """"white people, we want you to die out & replace you with low-iq slave workers",1,inferiority
recycled criminal illegal alien.,1,stereotypical
yes. exceptions. but notice they all moved to the west. still black africa remains backward compared to the west with or without them.,1,inferiority
how about rearranging that. islam a religion invented and interpreted by a pervert.,1,inferiority
lol !!! crooked rats !,1,inferiority
the best medicine for perverts is to ship to isil..they will take good care of u..,1,threatening
muslims have been a problem since the 13th century! i'm sick of them in the 21st century! why can't they evolve?,1,inferiority
white power black parasite. blacks have contributed nothing to humanity.,1,inferiority
we dont want. illegals to be sick and spread diseases!,1,inferiority
the latest wombat world ! thanks to #muslim #islam,1,inferiority
"haha crazy! its like saying blacks cant be intelligent,educated and well informed",1,irony
"not judgingdiscerning. fetid, perverse lifestyles that lead to a skinny aids deaths are bad for #culture",1,inferiority
"ebola virus, & what it does to it's host - is a perfect analogy for what mass imigration does to a country.",1,inferiority
"seriously, why can black people succeed in athletics like in the bcs championship, but not in math or science?",1,inferiority
"victories against illegals in nc, or, and texas?",1,threatening
"if you want to live under the constitution you must give up natural order. natural, animalized order is all non-reform muslims know",1,inferiority
: these savages are attacking thomas jefferson's statue now: stupid people with idiot ideas or no ideas,1,inferiority
"sharia law,that means non muslims to be inferior,so peaceful.",1,stereotypical
you are a blond you don't know your ass from a hole in the ground ! no matter what color your hair is your blond .,1,stereotypical
"we should adhere to our religion to remain mired in the barbaric past."""" teach your children well.",1,inferiority
"it's mexifornia, land of hemp fields and socialistsvery anti-citizen and pro-illegals",1,irony
you're not good or white enough,1,inferiority
the mayor in philadelphia has not addressed the murder rate in philly. demo-rats are worst!,1,inferiority
"islam has had what, thirteen hundred years to show what it can do and it creates wasteland and barbarism. what else?",1,inferiority
pitiful: a race of blue-eyed devils we live amongst. vermin of the planet,1,inferiority
"i dont curse at women unless they prove to be ignorant idiot, she is, serious,,,do research! !",1,inferiority
isnt the fact that cal. prisons are over pop. majority filled/overrun by illegal aliens kinda backwards?,1,stereotypical
"yeah, black people know how to use weapons the day they are born. i'm white!",1,stereotypical
"white men who get with nonwhite women, are sexual failures.",1,inferiority
"like dogs that will always return to eat you're own vomit. and like a pig, that was washed clean, will always",1,inferiority
no surprise when you bring inbred cowardly muslims into a civilized society. it ain't going to get any better than this folks,1,inferiority
"well, kind of tells you where most of society views your place on the pyramid of degenerate behavior.",1,inferiority
ya know that james craig is a neanderthal evolutionary through back & an irrelevant jackin off jesus junkie bigoted breeder..like you,1,inferiority
". it's better to be an illegal in america then black, at least their are free.",1,irony
"aren't those the rodents you were arrested for abusing hunter? dude, they aren't meant for butt plugs! lol!",1,inferiority
"as an example, obamas white genetics gave him the intelligence to be president.",1,inferiority
"in a bronze age conflict, how long would high iq low t prog europe survive ?",1,inferiority
"and i present to you the face of low standard, low iq specimens holding on to their love of christ and his teachings! #deplorables",1,inferiority
"bp agent: nothing done to secure #border from #ebola, apprehensions at 30%",1,inferiority
the police and sheriff dept in napa ca ignore the illegal aliens. this is what happens when you fail to remove the scum.,1,inferiority
it's called america first. self preservation against invasion of illegals into our country,1,inferiority
"only jobs sudan, somalia afghan etc capable of performing is walmart greeter or chicken processing plant - illiterate backward culture, sry",1,inferiority
what have blacks built?,1,inferiority
they won't stop until they have turned the country into a third world hellhole.,1,inferiority
educate yourselves abt this important issue: this barbaric enemy will out breed you & take over your counties..wake up,1,inferiority
border agent: obama 'catch and release' policies fueling illegal immigration to u.s.,1,inferiority
"western civilization"""" was going long before your god and if i'm not welcome in it neither are boatloads of africans",1,inferiority
"how easy it is to get a background from someone with no background that lives in a mud hut, lmao!",1,inferiority
can #islam and the civilized world coexist? #tcot #bancair #islamistheproblem,1,inferiority
"fuck it all. we should have laws making stupidy illegal. thus, overpopulation goes down",1,inferiority
"feel for ya man, im native cali, these libturds ruined this state & now want to retire in nice states like yours.theyre a disease. sorrybro",1,inferiority
"london has fallen, thanks to the quislings mass-importing feral inbred barbarians (the twitter-safe i",1,inferiority
"white refugees from third world barbarism: the case of south africa, part 2",1,inferiority
that is false. 2nd generation immigrants from the 3rd world is still shitty.,1,inferiority
"you and your chucklefuck buddies are a bunch of un/underemployed white trash that have never read/enjoyed """"western culture"""" b/c of low iq.",1,inferiority
"spoken like a true nonwhite. even more, a race who shits on the streets. pinnacle civilization lmao",1,inferiority
"so you want a law that protects the lazy, stupid and incompetent just because of their place of birth? self-interest i guess.",1,inferiority
africans in general have other problems such as weak facility for abstract thought,1,inferiority
"whereas, one of these inbreds who can string a sentence together and quote the qaran becomes the leader of the numb-nuts.",1,inferiority
"yes, and i think that their greater exposure to blacks is to account for much of this.",1,stereotypical
"they are human, the worst kind, but human.",1,inferiority
". this is how western civilization ends.whimpering, cowardly surrender to 7th century islamist savages.sad",1,inferiority
"bless her heart! when she joined antifa, the terror-trainer supervis",1,irony
the western countries won't even get a crappy participation medal once islam turns them into 3rd world countries.,1,inferiority
"view. if we lose power, everything our ancestors built will be flushed down toilet and we",1,inferiority
"let them test my wall, will only test it onceelectrify the wall with extremely high voltage.",1,threatening
pls sign! add your name to stop the dog torture festival in #china #stopyulin2016,1,stereotypical
is all that comes from africa even its people are shyt skins,1,inferiority
how about human ferals with low iqs and no prospects for assimilation,1,inferiority
"we're importing crooks, terrorists, 3rd world savages don't even know how to use flush toilet. they want us terrorized, all there is to it.",1,inferiority
"they're not evil, or sad.they're obnoxious as hell. they're like a shitty smell in the air caused by hatred and jealousy of decent people.",1,inferiority
"if he is taking estrogen, maybe, but you can only alter someone's outward appearance; not their dna.",1,other
"yes, it's so simple!this is why the middle east and africa are so peaceful. no evil white people!",1,inferiority
building a wall is a wast of our money. how are you going to keep out tunnel rats and drones?,1,inferiority
heaven forbid we have strict immigration laws like japan send them all here with our open,1,irony
"california is the wastewater collection station of the usa! unfortunately, they do not have a treatment facility at all, anywhere in the whole state! therefore, all the crap just sits there and ferments & decays for all the world to see, & unfortunately, smell!!!!!",1,inferiority
"while in india ,they breed like mosquitoes & actually push around majority hindus! !",1,inferiority
does one need to be white to want stability? mass 3rd world immigration just is insane. no identity perspective needed,1,inferiority
"we need an authoritarian government, """"free"""" nations let cockroach live among normal citizens.",1,inferiority
nothing will happen. you silverback maggots are full of nothing but empty threats. #hitcharidetoafrica,1,inferiority
why can't mexicans use all this mexican ingenuity to fix their country,1,irony
"according to one person i communicated with - why cry over as bunch of cells, would you cry over a tumor",1,inferiority
muslim scum knew how schools worked when they came here. no need to accommodate them,1,inferiority
"third world immigration will destroy western civilization long before climate change, and who gives a shit if the brown people who replace us have comfy weather?",1,inferiority
"it's a colorful language, ebonics is, has flavor, unlike vanilla white people & their stale linguistics",1,inferiority
"i believe it is a combination of heredity, culture, and tradition. things which blacks clearly lack. see detroit",1,inferiority
"this man is a hero and a legend he brought a flamethrower to a riot, the hood truely is an advanced civilization",1,irony
the border now welcome wagon for illegals. obama has eradicated immigration laws to flood country w/ peasants.,1,inferiority
it is an eyewash.u can trust a snake for a moment but never pakistani.pakistan is fountainhead of glo,1,inferiority
the real hate crime is letting feral beasts prey on our people while the unknown sire sits in his sec-8,1,inferiority
"those guys are not human beings, they're meat-robots with low iq. unbelievable that they even exist :s",1,inferiority
would like to see write up an executive order denying federal funding to cities that harbor illegals.,1,threatening
white people cured polio. one of many unearned privileges of living in a white society.,1,inferiority
ya know that james craig is a neanderthal evolutionary throwback & an irrelevant jackin off jesus junkie bigoted breeder..like y'all,1,inferiority
sharia and civilization is incompatible.,1,inferiority
have you ever considered that if nobody cares about ethnicity the entire human population will eventually turn brown?,1,inferiority
it needs to go back to that. the 3rd world will always be incompatible with the 1st world. denying this is lunacy.,1,inferiority
"honest inquiry for the , do you hate all non-white races equally? i seriously like the compassion displayed towards animals, though.",1,inferiority
team america needs immigrants who speak read write english has a college degree and a verifiable work history not 3rd world type losers who makes no effort to assimilate sports teams pick the best of the best and they dont recruit in 3rd world countries.,1,inferiority
more poor uneducated to house clothe educate and feed! america is going bankrupt feeding the world!,1,inferiority
coming to america soon. feral muslims and no-go zones.,1,inferiority
"egypt had an influential culture, therefore sweden must take millions of africans with 70 iqs to live on the government dime",1,inferiority
"minnesota has a muslim problem, not a recruiting problem. plenty of 3rd world """"#refugee"""" parasites here. #tcot",1,inferiority
chimps doing what they do best. thisflatisforblacks to force white mum out of home| via,1,inferiority
/tea party got bamboozle by rats for obama,1,inferiority
"you have a lot to learn about islam! these pigs are of sunni sect of islam, about 75% of muslims/1",1,inferiority
"lord hanuman protects hq of government of india, these monkeys can't be driven out",1,inferiority
they'll sell the country over anal sex. total degenerate pigs.,1,inferiority
"maybe time to oil up the deer rifles, the ones with the hd night scopes to keep the """"vermin"""" population down.",1,inferiority
first save yourselves from barbarians you created 1400 years ago from islamic technology; you pigs have no idea,1,inferiority
you cannot build an ethnostate without an insane amount of killing and violence,1,threatening
"natural selection at work, weeding out the toxic members of our society",1,inferiority
"by 's logic, all of those cities should be utopia since the evil whiteman left.",1,irony
the miscreant vermin still has 2 years left to dismantle the military while he's attacking america socially.,1,inferiority
the world would be a better place without islam.,1,inferiority
"oh pleeezzz! atheism is by far the most peaceful, tolerant & inert philosophy known to man, precisely b/c its not a dogmatic ideology.",1,inferiority
this book can help u get rid of black people by encouraging healthy black communities. read it and see >>>,1,inferiority
i'm thinking dumb which is typical of this white trash.,1,inferiority
"one rabbit is cute, but millions are a plague",1,inferiority
"want to know something funny? islamic traders showed them the wheel, they were just too lazy to adopt i",1,inferiority
no wonder they all look like pigs,1,inferiority
you punk rat commies only survived b/c we mercifully let you. was only by our good graces and overall pacifism.,1,inferiority
"no, the attacks are the perpetrators fault because their subhuman",1,inferiority
"both dolezal and the genderqueer lady talk about covering themselves in filth (mud), the alien guy is pictured in blue goo. hmmm",1,inferiority
"those virus' are going rampant, need to put anti virus into effect.",1,inferiority
honest human is torn apart by hyena breed greedy admin betrayals ppl real sheep's,1,inferiority
congress needs to pass laws making it illegal to release illegals into the local population without notifying ice.,1,inferiority
dr bill warner's youtube videos on for starters..we r at war with a barbaric enemy whose 1goal is world dominance for islam,1,inferiority
the muslim paradigm is a soulless vapid perverted stain on the bed of humanity.,1,inferiority
only trump will drain this swamp!,1,threatening
"let them. remember, they are """"valuable"""" to their society.",1,inferiority
"wow! crazy, selfish europeans that have no future, no children, or grandchildren are nihilistic like hitler.",1,inferiority
"you got adopted because you are white, healthy, and female",1,inferiority
humans must give up primitive food like meat of dog or beef or camel or donkey etc,1,inferiority
"and as we know, islam is not a religion of peace and tolerance and there is no place for islam in the civilized world.",1,inferiority
"ugh """"alpha"""" this and """"beta"""" that it's so annoying. we get it, you're overcompensating """"gorilla mindset.",1,inferiority
well the new thing is when you trash your own country move to another one! continue!,1,inferiority
a negro who writes? i already have my doubts about this story ;-),1,irony
"they are clearly so intellectually superior that they need to up the difficulty via new demographics. hold my ros pierre, i got this!",1,irony
is britain ready for a lunatic muslim ?,1,inferiority
should never have set up these sanctuary citys they are illegal. the need to leave out country be citizens,1,threatening
27 years later after millions and their sponsored hordes have already been given citizenship,1,inferiority
civilized world must set aside its differences at least for time being to wipe out the barbarians or else live in permanent fear & #terror.,1,inferiority
master obama wants a cheap labor force for his plantation! smile & be happy while u work!,1,irony
"tuskegee, the home of black pilots and scientists, is incapable of sustaining a wal-mart or a hotel #thetriggering",1,irony
"black folks elected doug jones."""" they're gonna be mighty disappointed when all they get for it is rights for three legged, gay martians and their interests passed over for those of white, rich leftist stockholders in the northeast.",1,irony
islam & muslims will conquer the world. islamic world is not peaceful.,1,stereotypical
"the fence is a good idea when iran,syria&iraq begin their assault on the illegitimate nation of israhell the rats will have no way to escape",1,inferiority
"sickening, disheartening to see civilization actively participate in its own demise. muslims intend t",1,inferiority
normal))) people are cancer. don't you know all white people are nazis that want to murder s,1,inferiority
my eyes are hazel asshole---rt : a race of blue-eyed devils we live amongst. vermin of the planet,1,inferiority
he was not any less an animal than any other negro.,1,inferiority
educated and informed people have warned of this. why are we still importing them. they can not be happy in the 21st century,1,inferiority
"btw, governments? really? white euros built a city for liberiawithin a three year span, blacks couldn't even run garbage collection.",1,inferiority
they are mass purging like mad,1,threatening
unprotected from filth like them he means,1,inferiority
right you are! whites are systematically being replaced by the feral muslim in europe n by feral latinos and muslims in usa! soros backed,1,inferiority
damn right. he will get it down to a trickle. illegals are scared and have right to be. can't free wheeling milking with no accountability.,1,threatening
"yes, and america was constructed entirely of cotton products.",1,irony
nyc is a disgrace for usa! cops should cooperate w ice to get all these animals off our streets deblasio sucks! get him out!,1,inferiority
you go back to your sand barbarians,1,inferiority
because africans are easily dominated and make natural slaves,1,inferiority
most of you wouldn't even exist were it not for the billions in aid from white countries.,1,inferiority
"they must be forced to stay in africa and the me. africa is 20.4% of earth's land mass, europe is 6.7%. it's not our fault they can't develop it. europe shared and built european style civilizations all over africa, they ran us out and destroyed the cities, now they want ours.",1,inferiority
"if i see that, he ends up in a fucking wheelchair with a big metal plate for a skull",1,threatening
look at that bunch of drug addled 90 lb weaklings.,1,inferiority
"uncle sam is covered in leeches.. does seem to be more action on removing those leeches, lately cures take time..",1,inferiority
"well, first they're not human. second, it depends on what you cross. not every mixture's gonna give you white achievement.",1,inferiority
so happy to see uneducated illegals going to canada,1,irony
i beg your pardon; every people have been repaired in latter generations except black people;all have been recouped,1,inferiority
"he is technically 100% right..the problem is not muslims but islam, which makes monsters",1,inferiority
"as if the wall going to stop illegal aliens like , great wall of china stopped mongols",1,irony
"finally! a president that wont get pushed around, by these turd world countries.",1,inferiority
why don't we exterminate you aids carrying rodents and make the world a better place?,1,inferiority
get these un american swamp creatures out of our government,1,inferiority
they're parasites. images of real refugees look starkly different.,1,inferiority
"this is not a real country anymore. its a multiracial, polyglot slop heap where we get milked to support our replacements. #katesteinle",1,inferiority
no wonder democrats want to flood our country with mexicans and other third worlders. #daca #illegals #buildthewall,1,inferiority
"quote from democrats """"e-verify system will disadvantage many illegal immigrants in the agriculture sector."""" god forbid.",1,irony
"believing you are an alien, or another species, or a man trapped in a woman's body is a perception disorder",1,inferiority
then how will blacks become edumacated ?!,1,irony
"anywhere but where they are? back to their ancestral homelands, maybe?",1,inferiority
sharia law is barbaric and the thought of it should be sickening to all.,1,inferiority
really dealing with a bizarre mental disorder amongst the chosen ones. push for nonstop 3rd world migration & then cry victim do to these policies? not dealing with sanity.,1,inferiority
cheese eating surrender monkeys who know nothing about foreign policy,1,inferiority
more proof that islam is not compatible with civilization.,1,inferiority
"cos nothing says """"we've got you, sorry for treating you like shit"""" than """"3rd tier citizen",1,irony
when muslims become devout they turned into violent savage beasts; when they aren't they're decent human beings. read the book,1,inferiority
the only thing sharia is compatible with is sharia.,1,inferiority
one monkey don't stop no show,1,inferiority
you put yourself in bondage and give away the usa for free and cheap to sell yourself and be ruled by the atheist ancestors of monkey brains,1,inferiority
why don't they ever dream of returning to their 3rd world cesspools and turning them into 1st world civilizations?,1,inferiority
"mt : """"we must resist ebolaphobia. these viruses just come here for a better life, to do jobs that american viruses refuse to do.",1,irony
"they r illegals, not """"californians"""" & they should be living in fear every day & not have a moment of comfort!",1,inferiority
hindus who support islamist mamata will regret when they find that w. bengal is turning into a 600 ad barbaric state of arabia.,1,inferiority
"they sink to new levels of depravity, if that's at all possible.",1,inferiority
arizona is ground zero for illegal immigration battle #afire #tcot #teaparty #immigration,1,threatening
"they're not the people that are subject to, or have to live with these 3rd world animals. what would they know about that.",1,inferiority
"thanks for being smart enough to know a wall can be flown over by airplanes! crazy concept, i know!",1,irony
hungry jungle people as competition let us get u.s.,1,inferiority
islam breeds people like him.,1,inferiority
"we being handed the excuse and opportunity to rid our civilization of the parasites and the worthless, plus come out stronger than ever.",1,inferiority
"you people aren't human. these daca people were brought here as children they hold jobs, own homes and are more american then you.",1,inferiority
"did you know 98% of farmers in america are white? if it wasn't for white people, you wouldn't even be on twitter right now.",1,inferiority
"hopes of a better life"""". that's because islam doesn't work as a way to run a country! relying on a god for everything, nope!",1,inferiority
"what is this absolute garbage doing on my timeline? i live in a sanctuary city, you useless idiots. crawl back under the rock you came from.",1,inferiority
"it just amazes me how so called starving people have energy to have sex, but no energy to help their own living standards.",1,inferiority
that goat fucker tried this shit down south he'd have his head intimately acquainted with the pavement,1,threatening
good british ginga grenes - from neanderthals. ;-),1,inferiority
"from rotherham to germany, the surrender of western civilization to the savages continues. we must defeat them.",1,threatening
#zimmerman doesn't have blue eyes. he's hispanic & black. that vermin helped the young black children in his neighborhood,1,inferiority
"****they dont look human. they look like a bunch of ugly monkeys, sorry monkeys r better looking !!!",1,inferiority
doing constructive things on a regular basis is beyond islam's skill set.,1,inferiority
"the problem is that people like her, who are naive & ignorant about islam, affect not only their own safety, but everyone else's as well.",1,stereotypical
look at the middle east when it was a colony run by white people.now look at it.,1,inferiority
when are we going to accept that we have let the worst scumbags into the us.,1,inferiority
u live in a damn city where the damn roads caving blk communities look like world war 2 riverdale is full of blk robbers n u wanna talk,1,inferiority
enforce immigration laws or become 'a third-world nation' - via,1,inferiority
i agree i think his real name is scum dog doesnt he live in the swamp isnt he a scum sucking maggot,1,inferiority
"white workers built roads, railways and bridges. were stockmen, railroaders and river men.",1,inferiority
there are no races..according to white libtards that voted for the chimp,1,inferiority
"now i can't go into mexico & bring a chihuahua over the border in2 the us, but this fella', can cross the border illegally w/ a human child?",1,irony
"those australian aboriginals sure are terrible! """": a race of blue-eyed devils we live amongst. vermin of the planet",1,inferiority
"muslim population incresed like pigs, 4 wives&40kids:sakshi maharaj",1,inferiority
well dont do it but dont expect evolved people not to you fkg neanderthal,1,inferiority
for every well off family there are hundreds of feral bastards who sma,1,inferiority
when you drab the swamp in sacramento!,1,threatening
america needs to practice negro control and lunatic control #nra #civilrights,1,threatening
"white people don't exist, only black people do",1,irony
#ferguson and #detroit are a reflection on the innate capacity of blacks to further and advance civilization,1,irony
"approx half muslms today result of inbreeding, perhaps this why they are """"hell bent"""" on destroying christian based west? inbreed = low iq.",1,inferiority
"thats called naxalt, retard. of course there exists a bell curve upon which there are blacks with high iqs but the average is far lower than whites and the vast majority sit at the average",1,inferiority
white trash = white person procreating with a non-white,1,inferiority
"big problem for texas we are scared! not only gangs,terrorists but also disease",1,inferiority
"pastors take note; white architect designed your church,whites built it,whites paid for it. whit",1,inferiority
- islam = animals,1,inferiority
starvation and barrel bombs.,1,inferiority
it's very sad! don't allow these animals to your country!,1,inferiority
europeans should do as muslims and theoretically stone that woman by voting her out of office,1,irony
yea we were better offwith the floppy-eared gayblade and his manly wife shipping our 401ks and savin,1,irony
"grumpy says only people with half a brain use #lgbt friendly um, they use it on site lol",1,irony
"build the wall, and a moat to drown them too",1,irony
";.cant lick em,noon emold age moo tactics,as soon as deah gets de upper hand,bow down now! alahuakbaarrrr",1,irony
"rt sad, isn't it? poor thing doesn't even know if she's the hubby or the wife in her """"marriage.",1,irony
"go fuck yourself maybe? i mean i wouldn't make you do anything, like leave the country for example.",1,irony
"if those """"other hemisphere"""" immigrants get to mexico, are they mexicans?",1,irony
"sharia up, pints down.",1,irony
they should put them on a bus back to mexico,1,threatening
"they may have not taken gender study classes, but at least they work & know which bathroom to use.",1,irony
francis the talking pope is such a fool it's almost entertaining unless ur catholic. imam's all need psychotherapy or lead.,1,inferiority
"what a genius, your mother would be proud",1,irony
"oh wow a jew made a penis joke, once again u prove how debased your jew brain is #hitlerwasright",1,inferiority
oy vey! what is the matter with you nasty rats? why can't i be part of your little goy club ?,1,irony
"stick him in an mri machine, film the magnets ripping all that shit out of his flesh,",1,threatening
build a wall so rednecks can pick strawberries and bus tables,1,irony
my friend got his ass kicked. but that's ok too right because he's not the right color. plus yiddish? fuck you,1,irony
we can only hope these neanderthals run into those of us packing heat. guarantee it's not gonna go well for the jihadis.,1,threatening
"dumbass is one word. you're* you can't even use the english language correctly. let me guess, your aunt is also your mother?",1,irony
"well, there was the time ivana accused him of rape but you seem like the type to ignore that. :) however, that wasn't my point at all. i'll see if i can dumb this down a little for you, hon. ok, here goes!",1,irony
"zip it, snowflake. just for you, he can scream saddam as he plunges. better?drowned, dipped in acid, burned alive in cages like #isis 4 u?",1,threatening
"that seems a little harsh elder. you know wackos kill people. oh, wait a minute, i guess you're right!!",1,irony
oh look. another lefty whom has an unnatural fixation upon sex. is that all your tiny kind can imagine?,1,irony
and pork. mmm bacon. or clothing of mixed fabrics (as long as they don't look gay).,1,inferiority
"wow, i have been looking for you for 8 years. you are right obama is a coward so why did blacks vote 95% twice for him. how many christians?",1,other
"lmao okay, you are a journalist, and i am elvis. whatever. this is no more mysterious than roof or glenn miller",1,irony
we can burn the flag and police watch and do nothing but if we throw a book in the toilet they invest,1,irony
"oh honey. justoh, honey. bless your heart.",1,irony
"no, you have to call her and """"empty barrel""""! oops! i guess i'm a black white supremacist.",1,irony
"holy cow, get some education guys!",1,inferiority
"well, barack obama can't very well ask new citizens to do something he wouldn't do himself, now, can he?",1,irony
"if you don't speak up, they she will speak for you. marilyn deyoung, , latino """"babies can join a gang",1,irony
maggots,1,inferiority
"how dare you assume gender. it's equality, baby.",1,irony
"amazing, she's a candidate that conspires with illegal immigrants for votes, wow and she wants to be president",1,stereotypical
careful don't feed the tribesman,1,inferiority
"imagine the memories they'll form while starving, cold, and violently abused. last a lifetime.",1,irony
in an effort to cement her racial equality bona fides she brought home the wrong token black guy.,1,irony
"when which money, fucking stupid unless, you ask a loan. to your boyfriend vladimir putin.",1,irony
"i've personally pranked a gay, two commies and a (((fellow white person))) out of the gym, did my wings just get lost in the mail?",1,irony
"in a marketplace of ideas, few girls have anything original to offer. what they can offer is brief dopamine spurts from the occasional flirtation. assume everyone on the internet is a man, and act accordingly.",1,inferiority
these amazingly brave people make american protestors like blm look like babies bitching about not getting a,1,inferiority
"she didn't mean it. if she meant it, she'd have invited you over, given you a house and made the uk taxpayer fund your life.",1,irony
why have a wall when you have mexico on this side of wall?,1,irony
why doesn't mexico help them out? are they expected company or just more freeloaders? no plan - no entry,1,white_grievance
"mommy, someone knows not taught history and is challenging our societal taboos!",1,irony
"your primitive ignorance is embarrassing. go learn anything, anywhere.",1,inferiority
"welcome to #sweden, refugees!maybe i should take a week or two myself, nice pool!",1,irony
"and you will see antifa riots, lunatic actors, fake news, crooked politicians, swamp creatures, vagina wearing clowns for hillary",1,inferiority
"yes! wall sounds great. can keep mexicans from boats, tunnels and airplanes for a while longer? what about merpeople? wall off the ocean too",1,irony
